agency_cd,site_no,Date,q_cfs,X_00060_00003_cd,Site
USGS,06752280,2024-08-12,109,P,Boxelder
USGS,06752280,2024-08-13,130,P,Boxelder
USGS,06752280,2024-08-14,89.9,P,Boxelder
USGS,06752280,2024-08-15,81.3,P,Boxelder
USGS,06752280,2024-08-16,77.6,P,Boxelder
USGS,06752280,2024-08-17,45.2,P,Boxelder
USGS,06752280,2024-08-18,41.4,P,Boxelder
USGS,06752280,2024-08-19,26.7,P,Boxelder
USGS,06752280,2024-08-20,16.6,P,Boxelder
USGS,06752280,2024-08-21,24.4,P,Boxelder
USGS,06752280,2024-08-22,19.3,P,Boxelder
USGS,06752280,2024-08-23,30.1,P,Boxelder
USGS,06752280,2024-08-24,40.5,P,Boxelder
USGS,06752280,2024-08-25,30.2,P,Boxelder
USGS,06752280,2024-08-26,15.6,P,Boxelder
USGS,06752280,2024-08-27,33.6,P,Boxelder
USGS,06752280,2024-08-28,11,P,Boxelder
USGS,06752280,2024-08-29,7.59,P,Boxelder
USGS,06752280,2024-08-30,16.1,P,Boxelder
USGS,06752280,2024-08-31,9.75,P,Boxelder
USGS,06752280,2024-09-01,3.55,P,Boxelder
USGS,06752280,2024-09-02,3.4,P,Boxelder
USGS,06752280,2024-09-03,2.7,P,Boxelder
USGS,06752280,2024-09-04,2.41,P,Boxelder
USGS,06752280,2024-09-05,12.7,P,Boxelder
USGS,06752280,2024-09-06,39.9,P,Boxelder
USGS,06752280,2024-09-07,22.4,P,Boxelder
USGS,06752280,2024-09-08,14.9,P,Boxelder
USGS,06752280,2024-09-09,13.6,P,Boxelder
USGS,06752280,2024-09-10,3.33,P,Boxelder
USGS,06752280,2024-09-11,3.17,P,Boxelder
USGS,06752280,2024-09-12,3.54,P,Boxelder
USGS,06752280,2024-09-13,3.36,P,Boxelder
USGS,06752280,2024-09-14,3.87,P,Boxelder
USGS,06752280,2024-09-15,10.2,P,Boxelder
USGS,06752280,2024-09-16,3.62,P,Boxelder
USGS,06752280,2024-09-17,2.45,P,Boxelder
USGS,06752280,2024-09-18,2.21,P,Boxelder
USGS,06752280,2024-09-19,2.07,P,Boxelder
USGS,06752280,2024-09-20,1.96,P,Boxelder
USGS,06752280,2024-09-21,1.97,P,Boxelder
USGS,06752280,2024-09-22,2.96,P,Boxelder
USGS,06752280,2024-09-23,2.48,P,Boxelder
USGS,06752280,2024-09-24,2.33,P,Boxelder
USGS,06752280,2024-09-25,2.32,P,Boxelder
USGS,06752280,2024-09-26,2.28,P,Boxelder
USGS,06752280,2024-09-27,2.25,P,Boxelder
USGS,06752280,2024-09-28,2.25,P,Boxelder
USGS,06752280,2024-09-29,2.2,P,Boxelder
